"stockCode","stockCode","empresa","razaoSocial","situacaoRegistro","situacaoEmissor","segmentoListagem","atividade","acao","dataCotacao","tipoAcao","ultimoFechamento","fatorCotacao","volumeFinanceiro","ultimoDemonstrativo","setor","subsetor","segmento","participacaoIndices","precoLucro","precoVpa","precoReceitaLiquida","precoFco","precoFcf","precoAtivoTotal","precoEbit","precoCapitalGiro","precoNcav","evEbit","evEbitda","evReceitaLiquida","evFco","evFcf","evAtivoTotal","marketCapEmpresa","enterpriseValue","dataDemonstracaoFinanceiraAtual","precoAtualAcao","dataPrecoAcao","dividendYield","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","menorPreco52Semanas","maiorPreco52Semanas","variacao2024","variacao1Ano","variacao2AnosTotal","variacao2AnosAnual","variacao3AnosTotal","variacao3AnosAnual","variacao4AnosTotal","variacao4AnosAnual","variacao5AnosTotal","variacao5AnosAnual","volumeDiarioMedio3Meses","retornoCapitalTangivelInicial","retornoCapitalInvestidoInicial","retornoCapitalTangivelInicialPreImpostos","retornoCapitalInvestidoInicialPreImpostos","retornoPatrimonioLiquidoInicial","retornoAtivoInicial","margemBruta","margemLiquida","margemEbit","margemEbitda","giroAtivoInicial","alavancagemFinanceira","passivoPatrimonioLiquido","dividaLiquidaEbitda","caixaEquivalentes","ativoTotal","dividaCurtoPrazo","dividaLongoPrazo","dividaBruta","dividaLiquida","patrimonioLiquido","valorPatrimonialAcao","acoesOrdinarias","acoesPreferenciais","totalAcoes","acoesOrdinariasTesouraria","acoesPreferenciaisTesouraria","totalAcoesTesouraria","acoesOrdinariasExTesouraria","acoesPreferenciaisExTesouraria","totalAcoesExTesouraria","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa"
"MNDL3","MNDL3","MUNDIAL","MUNDIAL S.A. - PRODUTOS DE CONSUMO","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Componentes diversos para Indústria de calçados confecções. artigos de cuidados pessoais e de cultelaria.","MNDL3","29/05/2024","ON","R$ 46,50","1 ação","R$ 73,56 mil","ITR - 31/03/2024","Consumo Cíclico","Tecidos. Vestuário e Calçados","Acessórios","-","-59,24","3,04","0,53","-10,99","-7,30","0,34","4,31","-2,75","-0,34","8,27","7,20","1,02","-21,07","-13,99","0,65","R$ 461,33 M","R$ 884,51 M","31/03/2024","R$ 46,50","29/05/2024","0,00%","R$ 865,67 M","R$ 331,95 M","R$ 107,01 M","- R$ 15,76 M","R$ 122,76 M","- R$ 7,79 M","- R$ 3,14","R$ 226,12 M","R$ 91,04 M","R$ 36,07 M","- R$ 3,90 M","R$ 39,97 M","R$ 564,00 mil","R$ 0,23","R$ 9,75","R$ 14,88","-11,60%","-10,23%","123,56%","49,52%","0,00%","0,00%","115,28%","21,11%","39,77%","6,92%","R$ 15,68 mil","7,13%","13,59%","10,80%","20,58%","-4,86%","-0,61%","38,35%","-0,90%","12,36%","14,18%","0,67","8,95","7,95","3,45","R$ 1,70 M","R$ 1,36 B","R$ 400,85 M","R$ 24,04 M","R$ 424,89 M","R$ 423,18 M","R$ 151,93 M","R$ 61,26","2.480.260","0","2.480.260","780","0","780","2.479.480","0","2.479.480","- R$ 41,99 M","- R$ 21,22 M","R$ 62,84 M","- R$ 362,00 mil","R$ 15,30 M","- R$ 8,78 M","- R$ 6,35 M","R$ 172,00 mil"
"CRPG5","CRPG5","CRISTAL","TRONOX PIGMENTOS DO BRASIL S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Produção e o comércio de produtos químicos. especialmente pigmento branco de titânio e seus subprodutos.","CRPG5","29/05/2024","PNA","R$ 29,50","1 ação","R$ 140,97 mil","ITR - 31/03/2024","Materiais Básicos","Químicos","Químicos Diversos","-","211,11","1,26","1,59","14,64","39,60","0,89","-20,89","1,63","3,53","-21,98","-65,55","1,68","15,40","41,66","0,94","R$ 899,73 M","R$ 900,71 M","31/03/2024","R$ 29,50","29/05/2024","29,63%","R$ 536,84 M","- R$ 5,18 M","- R$ 40,98 M","- R$ 27,24 M","- R$ 13,74 M","R$ 4,06 M","R$ 0,14","R$ 138,81 M","R$ 2,44 M","- R$ 6,71 M","- R$ 7,01 M","R$ 304,00 mil","- R$ 2,36 M","- R$ 0,08","R$ 29,20","R$ 48,93","-20,70%","-12,25%","-0,52%","-0,26%","-42,88%","-17,00%","74,52%","14,93%","71,23%","11,35%","R$ 82,34 mil","-2,86%","-3,22%","-4,33%","-4,88%","0,48%","0,37%","-0,97%","0,76%","-7,63%","-2,56%","0,48","1,41","0,41","-0,07","R$ 5,04 M","R$ 962,09 M","R$ 3,75 M","R$ 2,27 M","R$ 6,02 M","R$ 976,00 mil","R$ 679,98 M","R$ 23,43","10.158.398","18.860.349","29.018.747","0","0","0","10.158.398","18.860.349","29.018.747","R$ 58,48 M","R$ 110,86 M","- R$ 170,71 M","- R$ 1,37 M","- R$ 72,99 M","R$ 80,89 M","- R$ 8,46 M","- R$ 561,00 mil"
"REDE3","REDE3","REDE ENERGIA","REDE ENERGIA PARTICIPAÇÕES S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Participação em outras empresas (A Rede Energia Participações é uma holding)","REDE3","29/05/2024","ON","R$ 6,89","1 ação","R$ 9,60 mil","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","-","7,82","3,57","0,86","3,24","6,04","0,51","3,31","13,61","-0,63","6,11","5,16","1,60","5,99","11,16","0,95","R$ 14,54 B","R$ 26,85 B","31/03/2024","R$ 6,89","29/05/2024","8,49%","R$ 16,82 B","R$ 5,45 B","R$ 4,40 B","- R$ 803,39 M","R$ 5,20 B","R$ 1,86 B","R$ 0,88","R$ 4,36 B","R$ 1,47 B","R$ 1,20 B","- R$ 209,05 M","R$ 1,41 B","R$ 518,24 M","R$ 0,25","R$ 5,11","R$ 8,25","6,49%","27,82%","41,89%","19,03%","17,72%","5,58%","-2,05%","-0,52%","33,62%","5,96%","R$ 19,20 mil","19,46%","20,20%","29,48%","30,61%","50,11%","7,23%","32,39%","11,06%","26,14%","30,92%","0,65","6,97","5,97","2,37","R$ 376,51 M","R$ 28,38 B","R$ 2,83 B","R$ 9,86 B","R$ 12,69 B","R$ 12,31 B","R$ 4,07 B","R$ 1,93","2.110.323.374","0","2.110.323.374","0","0","0","2.110.323.374","0","2.110.323.374","R$ 4,48 B","- R$ 3,23 B","- R$ 1,70 B","- R$ 444,35 M","R$ 1,11 B","- R$ 702,55 M","- R$ 402,28 M","R$ 373,00 mil"
"CEDO4","CEDO4","CEDRO","CIA FIACAO TECIDOS CEDRO CACHOEIRA","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Indústria têxtil","CEDO4","29/05/2024","PN","R$ 27,49","1 ação","R$ 96,33 mil","ITR - 31/03/2024","Consumo Cíclico","Tecidos. Vestuário e Calçados","Fios e Tecidos","IGC, ITAG","3,45","1,29","0,26","3,23","10,03","0,32","1,51","2,32","-0,51","3,54","3,13","0,61","7,54","23,42","0,74","R$ 289,22 M","R$ 641,93 M","31/03/2024","R$ 27,49","29/05/2024","0,00%","R$ 1,06 B","R$ 326,19 M","R$ 181,52 M","- R$ 23,44 M","R$ 204,96 M","R$ 79,74 M","R$ 7,97","R$ 225,47 M","R$ 69,48 M","R$ 36,97 M","- R$ 5,43 M","R$ 42,40 M","R$ 15,37 M","R$ 1,54","R$ 7,62","R$ 31,42","2,92%","260,29%","498,91%","143,54%","338,44%","63,52%","419,66%","50,94%","399,82%","37,87%","R$ 49,34 mil","25,56%","33,09%","38,72%","50,13%","61,00%","8,85%","30,85%","7,54%","17,17%","19,38%","1,17","4,08","3,08","1,72","R$ 6,02 M","R$ 871,93 M","R$ 126,11 M","R$ 232,61 M","R$ 358,72 M","R$ 352,70 M","R$ 213,85 M","R$ 21,39","5.707.104","4.292.896","10.000.000","0","0","0","5.707.104","4.292.896","10.000.000","R$ 85,15 M","- R$ 57,94 M","- R$ 44,01 M","- R$ 16,80 M","- R$ 10,21 M","- R$ 23,60 M","- R$ 42,12 M","- R$ 75,93 M"
"DEXP4","DEXP4","DEXXOS PAR","DEXXOS PARTICIPACOES S.A.","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Holding de instituições não-financeiras","DEXP4","28/05/2024","PN","R$ 10,50","1 ação","R$ 7,46 mil","ITR - 31/03/2024","Materiais Básicos","Químicos","Petroquímicos","IGC","5,62","1,28","0,59","3,59","4,11","0,68","3,99","1,44","75,90","3,40","3,03","0,51","3,06","3,51","0,58","R$ 986,26 M","R$ 842,10 M","31/03/2024","R$ 10,50","28/05/2024","5,14%","R$ 1,66 B","R$ 330,88 M","R$ 247,65 M","- R$ 30,73 M","R$ 278,38 M","R$ 175,60 M","R$ 1,87","R$ 387,93 M","R$ 100,88 M","R$ 73,16 M","- R$ 7,74 M","R$ 80,90 M","R$ 40,42 M","R$ 0,43","R$ 8,05","R$ 13,00","-5,58%","17,89%","31,84%","14,84%","-","-","-","-","-","-","R$ 13,16 mil","18,17%","25,16%","27,53%","38,12%","28,49%","12,74%","19,88%","10,55%","14,88%","16,73%","1,21","1,88","0,88","-0,52","R$ 414,81 M","R$ 1,44 B","R$ 103,31 M","R$ 167,34 M","R$ 270,65 M","- R$ 144,16 M","R$ 768,21 M","R$ 8,17","88.241.730","5.771.805","94.013.535","0","365.381","365.381","88.241.730","5.406.424","93.648.154","R$ 275,07 M","- R$ 24,34 M","- R$ 123,27 M","R$ 127,46 M","R$ 13,52 M","- R$ 15,43 M","- R$ 36,22 M","- R$ 38,13 M"
"FIEI3","FIEI3","FICA","FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Incorporação Imobiliária","FIEI3","29/05/2024","ON","R$ 10,00","1 ação","R$ 40,06 mil","ITR - 31/03/2024","Consumo Cíclico","Construção Civil","Incorporações","-","-1,98","0,31","8,55","-1,64","0,24","0,23","-1,91","2,43","-1,37","-2,64","-2,71","11,80","-2,26","0,33","0,31","R$ 24,22 M","R$ 33,45 M","31/03/2024","R$ 10,00","29/05/2024","0,00%","R$ 2,83 M","R$ 895,00 mil","- R$ 12,65 M","- R$ 324,00 mil","- R$ 12,33 M","- R$ 12,22 M","- R$ 5,05","R$ 363,00 mil","R$ 363,00 mil","- R$ 1,36 M","- R$ 75,00 mil","- R$ 1,28 M","- R$ 1,47 M","- R$ 0,61","R$ 8,43","R$ 15,50","-23,02%","-","-","-","-","-","-","-","-","-","R$ 11,74 mil","-8,00%","-9,21%","-12,11%","-13,96%","-13,46%","-11,37%","31,58%","-431,30%","-446,37%","-434,93%","0,03","1,35","0,35","-0,75","R$ 604,00 mil","R$ 106,25 M","R$ 4,79 M","R$ 5,04 M","R$ 9,84 M","R$ 9,23 M","R$ 78,60 M","R$ 32,45","2.422.153","0","2.422.153","0","0","0","2.422.153","0","2.422.153","- R$ 14,81 M","- R$ 919,00 mil","R$ 11,15 M","- R$ 4,58 M","- R$ 9,36 M","- R$ 1,24 M","R$ 9,79 M","- R$ 814,00 mil"
"CLSC4","CLSC4","CELESC","CENTRAIS ELET DE SANTA CATARINA S.A.","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Holding do Setor de Energia","CLSC4","29/05/2024","PN","R$ 73,01","1 ação","R$ 87,60 mil","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IGC, ITAG","4,93","0,90","0,27","6,25","7,31","0,23","3,33","-21,36","-0,30","5,93","4,28","0,48","11,14","13,01","0,40","R$ 2,72 B","R$ 5,02 B","31/03/2024","R$ 73,01","29/05/2024","8,45%","R$ 10,43 B","R$ 1,69 B","R$ 846,33 M","- R$ 325,71 M","R$ 1,17 B","R$ 570,98 M","R$ 14,80","R$ 2,60 B","R$ 525,05 M","R$ 373,69 M","- R$ 83,83 M","R$ 457,51 M","R$ 232,01 M","R$ 6,02","R$ 48,36","R$ 74,30","13,02%","50,19%","45,31%","20,55%","39,87%","11,81%","116,32%","21,26%","95,48%","14,34%","R$ 241,50 mil","18,11%","12,16%","27,44%","18,43%","18,69%","4,85%","16,17%","5,48%","8,12%","11,24%","0,89","3,98","2,98","1,96","R$ 880,44 M","R$ 12,43 B","R$ 697,85 M","R$ 2,48 B","R$ 3,18 B","R$ 2,30 B","R$ 3,12 B","R$ 80,90","15.527.000","23.044.000","38.571.000","0","0","0","15.527.000","23.044.000","38.571.000","R$ 450,46 M","- R$ 988,30 M","R$ 540,07 M","R$ 2,24 M","R$ 238,98 M","- R$ 223,31 M","- R$ 41,44 M","- R$ 25,76 M"
"EKTR4","EKTR4","ELEKTRO","ELEKTRO REDES S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Distribuição de Energia Elétrica","EKTR4","29/05/2024","PN","R$ 39,54","1 ação","R$ 7,86 mil","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","-","7,97","2,37","0,88","5,12","5,12","0,66","3,92","11,28","-1,00","6,30","5,29","1,41","8,23","8,23","1,06","R$ 7,58 B","R$ 12,31 B","31/03/2024","R$ 39,54","29/05/2024","24,27%","R$ 8,71 B","R$ 2,44 B","R$ 1,96 B","- R$ 371,00 M","R$ 2,33 B","R$ 961,00 M","R$ 4,96","R$ 2,28 B","R$ 679,00 M","R$ 555,00 M","- R$ 94,00 M","R$ 649,00 M","R$ 273,00 M","R$ 1,41","R$ 29,07","R$ 43,10","22,40%","30,66%","97,16%","40,41%","154,30%","36,42%","285,49%","40,06%","330,96%","33,91%","R$ 34,56 mil","19,54%","16,75%","29,60%","25,37%","30,48%","9,38%","28,02%","11,03%","22,44%","26,70%","0,85","3,59","2,59","2,03","R$ 1,07 B","R$ 11,60 B","R$ 1,13 B","R$ 4,67 B","R$ 5,80 B","R$ 4,72 B","R$ 3,24 B","R$ 16,70","91.881.000","101.878.000","193.759.000","0","0","0","91.881.000","101.878.000","193.759.000","R$ 1,50 B","- R$ 841,00 M","- R$ 94,00 M","R$ 560,00 M","R$ 447,00 M","- R$ 216,00 M","R$ 183,00 M","R$ 414,00 M"
"GEPA4","GEPA4","GER PARANAP","RIO PARANAPANEMA ENERGIA S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Geração e Comercialização de energia elétrica","GEPA4","29/05/2024","PN","R$ 25,00","1 ação","R$ 14,88 mil","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","ITAG","10,32","0,00","2,34","5,60","5,82","0,00","7,96","0,00","0,00","7,92","5,40","2,33","5,57","5,79","0,00","R$ 2,35 B","R$ 2,35 B","31/03/2024","R$ 25,00","29/05/2024","16,77%","R$ 1,01 B","R$ 333,16 M","R$ 296,60 M","- R$ 138,45 M","R$ 435,05 M","R$ 228,77 M","R$ 2,42","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 20,41","R$ 25,20","7,61%","17,61%","29,76%","13,91%","-9,98%","-3,44%","-16,91%","-4,52%","-2,39%","-0,48%","R$ 43,19 mil","9,82%","7,54%","14,88%","11,43%","11,53%","6,19%","33,05%","22,69%","29,42%","43,15%","0,27","0,00","0,00","0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","31.477.761","62.955.522","94.433.283","0","0","0","31.477.761","62.955.522","94.433.283","R$ 421,51 M","- R$ 15,70 M","- R$ 245,27 M","R$ 160,55 M","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
"TELB3","TELB3","TELEBRAS","TELEC BRASILEIRAS S.A. TELEBRAS","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Consecução e execução das Políticas Públicas de Telecomunicação (Decreto 9.612/2018).","TELB3","28/05/2024","ON","R$ 13,40","1 ação","R$ 6,78 mil","ITR - 31/03/2024","Comunicações","Telecomunicações","Telecomunicações","-","-5,48","0,86","2,91","5,94","12,46","0,29","-7,91","0,87","-0,86","-4,99","6,50","1,83","3,75","7,86","0,18","R$ 1,08 B","R$ 730,63 M","31/03/2024","R$ 13,40","28/05/2024","0,00%","R$ 398,32 M","- R$ 227,96 M","- R$ 146,29 M","- R$ 258,75 M","R$ 112,46 M","- R$ 211,33 M","- R$ 2,45","R$ 78,56 M","- R$ 75,88 M","- R$ 62,97 M","- R$ 65,65 M","R$ 2,68 M","- R$ 83,03 M","- R$ 0,96","R$ 12,82","R$ 20,34","-13,10%","-25,56%","-63,78%","-39,86%","-81,53%","-43,02%","-82,54%","-35,36%","-59,52%","-16,49%","R$ 11,09 mil","-2,83%","-6,68%","-4,29%","-10,11%","-12,57%","-5,18%","-57,23%","-53,05%","-36,73%","28,23%","0,10","2,99","1,99","-3,09","R$ 440,10 M","R$ 4,02 B","R$ 50,87 M","R$ 41,67 M","R$ 92,54 M","- R$ 347,56 M","R$ 1,34 B","R$ 15,56","67.975.599","18.407.491","86.383.090","193","0","193","67.975.406","18.407.491","86.382.897","R$ 194,82 M","- R$ 101,91 M","- R$ 29,55 M","R$ 63,36 M","R$ 73,48 M","- R$ 5,76 M","- R$ 8,33 M","R$ 59,39 M"
"EALT3","EALT3","ACO ALTONA","ELECTRO ACO ALTONA S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Fundição de Ferro e Aço","EALT3","29/05/2024","ON","R$ 11,67","1 ação","R$ 11,53 mil","ITR - 31/03/2024","Bens Industriais","Máquinas e Equipamentos","Máq. e Equip. Industriais","-","4,84","1,04","0,51","29,64","8,11","0,46","4,19","10,53","-0,89","6,05","4,51","0,74","42,82","11,72","0,66","R$ 265,25 M","R$ 379,33 M","31/03/2024","R$ 11,67","29/05/2024","3,96%","R$ 515,19 M","R$ 129,42 M","R$ 62,66 M","- R$ 21,44 M","R$ 84,10 M","R$ 54,27 M","R$ 2,41","R$ 128,90 M","R$ 38,24 M","R$ 20,99 M","- R$ 5,68 M","R$ 26,67 M","R$ 13,40 M","R$ 0,60","R$ 7,06","R$ 11,99","25,07%","40,27%","31,97%","14,81%","-7,39%","-2,52%","61,19%","12,67%","111,92%","16,13%","R$ 4,35 mil","10,88%","12,86%","16,49%","19,49%","25,54%","10,44%","25,12%","10,53%","12,16%","16,32%","0,99","2,27","1,27","1,36","R$ 12,33 M","R$ 571,08 M","R$ 74,95 M","R$ 51,46 M","R$ 126,41 M","R$ 114,08 M","R$ 252,05 M","R$ 11,20","9.750.000","12.750.000","22.500.000","0","0","0","9.750.000","12.750.000","22.500.000","R$ 8,86 M","R$ 12,48 M","- R$ 7,05 M","R$ 14,28 M","R$ 6,85 M","- R$ 4,19 M","- R$ 5,23 M","- R$ 2,57 M"
"BSLI4","BSLI4","BRB BANCO","BRB BCO DE BRASILIA S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","O BRB é uma instituição financeira de economia mista. controlada pelo Governo do Distrito Federal. organizada sob a forma de banco múltiplo.","BSLI4","28/05/2024","PN","R$ 10,69","1 ação","R$ 5,14 mil","DFP - 31/12/2023","Financeiro","Intermediários Financeiros","Bancos","-","18,94","1,50","0,53","0,93","","0,08","","","","","","","","","","R$ 3,69 B","","31/12/2023","R$ 10,69","28/05/2024","1,44%","","","","","","R$ 204,88 M","","","","","","","R$ 86,29 M","","R$ 9,56","R$ 18,03","-13,02%","-10,94%","-32,03%","-17,58%","-56,25%","-24,07%","168,13%","26,26%","222,03%","25,16%","R$ 18,04 mil","","","","","9,20%","0,51%","29,00%","2,81%","","","0,18","19,05","18,05","","","R$ 49,18 B","","","","","R$ 2,58 B","R$ 7,11","280.146.500","82.900.000","363.046.500","0","0","0","280.146.500","82.900.000","363.046.500","R$ 4,17 B","- R$ 2,58 B","R$ 355,60 M","R$ 1,94 B","R$ 1,11 B","- R$ 475,96 M","R$ 38,54 M","R$ 674,05 M"
"BSLI3","BSLI3","BRB BANCO","BRB BCO DE BRASILIA S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","O BRB é uma instituição financeira de economia mista. controlada pelo Governo do Distrito Federal. organizada sob a forma de banco múltiplo.","BSLI3","29/05/2024","ON","R$ 10,00","1 ação","R$ 3,00 mil","DFP - 31/12/2023","Financeiro","Intermediários Financeiros","Bancos","-","17,72","1,41","0,50","0,87","","0,07","","","","","","","","","","R$ 3,69 B","","31/12/2023","R$ 10,00","29/05/2024","1,40%","","","","","","R$ 204,88 M","","","","","","","R$ 86,29 M","","R$ 9,25","R$ 16,84","-24,92%","-33,10%","-58,20%","-35,23%","-70,80%","-33,61%","67,60%","13,68%","262,31%","26,47%","R$ 23,24 mil","","","","","9,20%","0,51%","29,00%","2,81%","","","0,18","19,05","18,05","","","R$ 49,18 B","","","","","R$ 2,58 B","R$ 7,11","280.146.500","82.900.000","363.046.500","0","0","0","280.146.500","82.900.000","363.046.500","R$ 4,17 B","- R$ 2,58 B","R$ 355,60 M","R$ 1,94 B","R$ 1,11 B","- R$ 475,96 M","R$ 38,54 M","R$ 674,05 M"
"RSUL4","RSUL4","RIOSULENSE","METALURGICA RIOSULENSE S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","","RSUL4","29/05/2024","PN","R$ 68,62","1 ação","R$ 69,22 mil","ITR - 31/03/2024","Bens Industriais","Material de Transporte","Material Rodoviário","-","7,58","2,04","1,19","5,98","16,87","1,07","4,86","3,55","-6,24","5,00","4,65","1,22","6,15","17,35","1,10","R$ 416,67 M","R$ 428,65 M","31/03/2024","R$ 68,62","29/05/2024","3,10%","R$ 350,09 M","R$ 149,62 M","R$ 85,68 M","- R$ 6,47 M","R$ 92,15 M","R$ 54,95 M","R$ 9,05","R$ 93,89 M","R$ 39,77 M","R$ 22,62 M","- R$ 1,56 M","R$ 24,19 M","R$ 15,15 M","R$ 2,49","R$ 58,40","R$ 81,76","-6,72%","8,24%","1,45%","0,72%","202,53%","44,48%","634,31%","62,97%","833,63%","55,65%","R$ 126,71 mil","21,32%","33,92%","32,30%","51,39%","34,92%","16,18%","42,74%","15,70%","24,47%","26,32%","1,03","1,90","0,90","0,13","R$ 17,00 mil","R$ 388,42 M","R$ 4,77 M","R$ 7,22 M","R$ 12,00 M","R$ 11,98 M","R$ 204,35 M","R$ 33,65","3.576.903","2.495.225","6.072.128","0","0","0","3.576.903","2.495.225","6.072.128","R$ 69,73 M","- R$ 65,74 M","- R$ 4,01 M","- R$ 28,00 mil","R$ 13,44 M","- R$ 25,19 M","R$ 5,29 M","- R$ 6,46 M"
"BMIN4","BMIN4","MERC INVEST","BCO MERCANTIL DE INVESTIMENTOS S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Investimentos / Financiamentos","BMIN4","28/05/2024","PN","R$ 15,72","1 ação","R$ 6,30 mil","ITR - 31/03/2024","Financeiro","Intermediários Financeiros","Bancos","-","9,63","0,56","1,91","2,28","","0,28","","","","","","","","","","R$ 93,51 M","","31/03/2024","R$ 15,72","28/05/2024","8,91%","","","","","","R$ 7,88 M","","","","","","","R$ 1,64 M","","R$ 12,11","R$ 23,74","3,79%","33,07%","30,07%","14,01%","-19,53%","-6,98%","25,14%","5,74%","35,15%","6,21%","R$ 2,84 mil","","","","","5,92%","3,27%","50,87%","19,85%","","","0,16","1,95","0,95","","","R$ 266,30 M","","","","","R$ 136,46 M","R$ 28,28","4.115.000","710.000","4.825.000","0","0","0","4.115.000","710.000","4.825.000","R$ 33,29 M","- R$ 21,15 M","- R$ 11,47 M","R$ 671,00 mil","R$ 4,55 M","- R$ 12,45 M","- R$ 6,07 M","- R$ 13,98 M"
"PTNT3","PTNT3","PETTENATI","PETTENATI S.A. INDUSTRIA TEXTIL","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","","PTNT3","28/05/2024","ON","R$ 10,05","1 ação","R$ 3,96 mil","ITR - 31/03/2024","Consumo Cíclico","Tecidos. Vestuário e Calçados","Fios e Tecidos","-","15,44","1,25","0,65","4,10","7,38","0,57","7,75","1,86","-2,43","7,91","5,25","0,66","4,19","7,54","0,58","R$ 385,18 M","R$ 493,00 M","31/03/2024","R$ 10,05","28/05/2024","2,11%","R$ 747,31 M","R$ 122,59 M","R$ 62,31 M","- R$ 31,61 M","R$ 93,92 M","R$ 31,27 M","R$ 0,65","R$ 197,59 M","R$ 31,62 M","R$ 14,52 M","- R$ 8,36 M","R$ 22,88 M","R$ 6,41 M","R$ 0,13","R$ 8,27","R$ 13,70","-8,47%","20,23%","-18,33%","-9,64%","-25,83%","-9,47%","34,39%","7,65%","55,99%","8,67%","R$ 12,28 mil","6,89%","7,97%","10,44%","12,07%","8,46%","3,64%","16,40%","4,18%","8,34%","12,57%","0,87","2,18","1,18","1,15","R$ 146,65 M","R$ 846,23 M","R$ 59,89 M","R$ 194,58 M","R$ 254,47 M","R$ 107,82 M","R$ 387,67 M","R$ 8,07","16.016.924","32.029.564","48.046.488","0","0","0","16.016.924","32.029.564","48.046.488","R$ 117,78 M","- R$ 55,54 M","- R$ 24,98 M","R$ 37,77 M","R$ 15,41 M","- R$ 4,41 M","- R$ 31,66 M","- R$ 16,26 M"
"WLMM4","WLMM4","WLM IND COM","WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Comércio a varejo e por atacado de caminhões. automóveis. camionetas. utilitários novos e usados. máquinas. equipamentos. instalação e manutenção. Holding de instituições não-financeira.","WLMM4","29/05/2024","PN","R$ 30,89","1 ação","R$ 18,40 mil","ITR - 31/03/2024","Bens Industriais","Comércio","Material de Transporte","-","9,58","1,54","0,41","9,31","13,59","1,27","6,47","2,72","4,35","5,78","5,61","0,37","8,31","12,14","1,14","R$ 1,01 B","R$ 1,00 B","31/03/2024","R$ 30,89","29/05/2024","4,59%","R$ 2,74 B","R$ 315,46 M","R$ 173,80 M","- R$ 5,13 M","R$ 178,93 M","R$ 117,42 M","R$ 3,22","R$ 749,89 M","R$ 85,00 M","R$ 47,87 M","- R$ 1,41 M","R$ 49,28 M","R$ 26,13 M","R$ 0,72","R$ 19,08","R$ 38,46","2,73%","39,28%","3,66%","1,81%","7,49%","2,43%","154,16%","26,24%","504,79%","43,30%","R$ 64,66 mil","16,20%","17,15%","24,55%","25,98%","18,19%","13,53%","11,50%","4,28%","6,34%","6,52%","3,16","1,21","0,21","-0,05","R$ 32,06 M","R$ 883,02 M","R$ 7,57 M","R$ 14,99 M","R$ 22,56 M","- R$ 9,50 M","R$ 728,43 M","R$ 20,00","16.571.220","19.843.450","36.414.670","0","0","0","16.571.220","19.843.450","36.414.670","R$ 120,84 M","- R$ 37,53 M","- R$ 122,45 M","- R$ 39,14 M","R$ 128,65 M","- R$ 10,61 M","- R$ 128,05 M","- R$ 10,01 M"
